,left_vs_right,left_facing
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C7,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C8,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C9,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C10,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C11,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_C12,,
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_D1,,left
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_D2,,left
PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_D3,,left
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A1,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A2,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A3,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A5,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A6,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A7,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A8,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A9,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A10,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A11,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A12,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G1,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G2,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G3,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G4,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G5,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G6,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G7,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G8,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G9,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G10,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G11,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G12,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H1,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H2,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H3,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H4,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H5,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H6,,
PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H7,,
PLATE 22F2 VC_ Male 14-2 F14 x Female 10-1 F14_A4,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A1,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A2,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A3,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A4,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A5,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A6,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A7,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A8,,
PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D7,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D8,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D10,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D11,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D12,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E1,right,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E2,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E3,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E4,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E5,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E6,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E7,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E8,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E10,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E11,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E12,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F1,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F2,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F3,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F4,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F5,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F6,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F7,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F8,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F10,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F11,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F12,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G1,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G2,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G3,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G4,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G5,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G6,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G7,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G8,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G10,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G11,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_G12,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H1,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H2,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H3,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H4,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H5,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H6,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H7,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H8,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H9,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H10,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H11,,
PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_H12,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A10,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A11,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A12,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B1,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B2,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B3,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B4,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B5,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B6,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B7,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B8,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B9,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B10,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B11,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B12,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C1,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C2,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C3,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C4,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C5,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C6,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C7,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C8,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C9,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C10,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C11,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C12,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D1,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D2,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D3,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D4,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D5,,
PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D6,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A1,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A2,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A3,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A4,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A5,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A6,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A7,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A8,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A9,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A10,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A11,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_A12,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B1,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B2,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B3,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B4,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B5,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B6,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B7,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B8,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B9,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B10,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B11,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_B12,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C1,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C2,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C3,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C4,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C5,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C6,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C7,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C8,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C9,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C10,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C11,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_C12,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D1,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D2,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D3,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D4,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D5,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D6,,
PLATE 24 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D7,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D8,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D9,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D10,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D11,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D12,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E1,right,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E2,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E3,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E4,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E5,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E6,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E7,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E8,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E9,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E10,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E11,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E12,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F1,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F2,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F3,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F4,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F5,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F6,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F7,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F8,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F9,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F10,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F11,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F12,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G1,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G2,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G3,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G4,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G5,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G6,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G7,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G8,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G9,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G10,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G11,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G12,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H1,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H2,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H3,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H4,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H5,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H6,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H7,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H8,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H9,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H10,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H11,,
PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H12,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A1,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A2,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A3,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A4,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A5,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A6,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A7,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A8,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A9,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A10,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A11,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A12,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B1,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B2,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B3,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B4,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B5,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B6,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B7,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B8,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B9,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B10,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B11,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B12,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C1,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C2,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C3,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C4,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C5,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C6,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C7,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C8,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C9,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C10 bright field1,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C10 bright field,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C10,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C11,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C12,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D1,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D2 Brightfield,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D2,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D3,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D4,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D5,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D6,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D7,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D8,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D9,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D10,,
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D11,,left
PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D12,,
